date,GS,JPM,MS,C,BCS,CS,UBS,DB,^VIX,^DJI,^IXIC,^GSPC,^BSESN,^FTSE,^N225,^HSI,^BVSP,^BUK100P,^N100,VGLT,VGSH,VGIT,SPTS,JPST,VCSH,VCIT,VMBS,JNK,USDJPY,USDGBP,USDEUR,USDCHF,USDCAD,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,log_momentum
2014-08-12,172.33,56.35,32.01,48.44,14.69,26.93,17.32,32.79,14.13,16560.539063,4389.25,1933.75,25880.769531,6632.399902,15161.30957,24689.410156,56442.0,11257.416992,798.23999,71.72,60.98,64.02,30.1,,80.24,86.47,52.48,122.73,102.20500200000001,0.59568,0.74711,0.90669,1.09274,170.99999999999974,172.56380952380928,171.04520392648632,171.81521968987013,0.7700157633838103,2.556818078044574,177.67744567989843,167.45017336772014,172.2436580136438,171.33,5.143591521344882
2014-08-13,172.37,56.72,32.02,48.75,14.67,27.16,17.47,33.16,12.9,16651.800781,4434.129883,1946.719971,25918.949219,6656.700195,15213.629883000001,24890.339844,55581.0,11311.110352,802.52002,72.07,61.01,64.13,30.05,,80.32,86.68,52.58,123.12,102.281998,0.59499,0.74816,0.90761,1.09248,171.0971428571426,172.7161904761902,171.1433369689688,171.90057050681318,0.7572335378443711,2.5030219104545464,177.7222342970993,167.7101466552811,172.32788600454793,171.37,5.143824961672758
2014-08-14,172.73,56.98,32.17,49.13,14.68,27.75,17.67,33.15,12.42,16713.580078,4453.0,1955.180054,26103.230469,6685.299805,15314.570313,24801.359375,55780.0,11347.334961,804.8599849999997,72.67,61.0,64.2,30.17,,80.34,86.77,52.58,123.45,102.407997,0.59917,0.7480600000000001,0.90731,1.09138,171.5699999999997,172.82380952380927,171.26086756386,172.02817504422654,0.7673074803665543,2.4223033840160273,177.66841629184134,167.9792027557772,172.59596200151597,171.73,5.145923475995771
2014-08-15,171.9,56.75,32.22,48.72,14.65,27.86,17.57,32.93,13.15,16662.910156,4464.930176,1955.060059,,6689.100098,15318.339844,24954.939453,56964.0,11349.852539,801.6900019999997,73.22,61.01,64.31,30.09,,80.36,87.04,52.69,123.54,102.496002,0.59928,0.7482800000000001,0.90674,1.09061,171.87857142857115,172.9076190476188,171.30821070727777,172.00845580665325,0.7002450993754792,2.4102794662171694,177.72817798005315,168.08706011518444,172.13198733383865,170.9,5.141078590121546
2014-08-18,174.55,57.23,32.61,49.51,14.86,27.88,17.69,33.01,12.32,16838.740234,4508.310059,1971.73999,26390.960938,6741.299805,15322.599609,24955.460938,57561.0,11449.605469,811.799988,72.61,60.96,64.2,30.09,,80.31,86.83,52.61,123.93,102.410004,0.5980800000000001,0.7468,0.90342,1.08923,172.6571428571426,173.0542857142855,171.5483432474794,172.39946260562968,0.851119358150271,2.4155110606692434,177.885307835624,168.223263592947,173.74399577794622,173.55,5.1564657423077955
2014-08-19,173.96,57.56,32.53,49.7,14.84,28.03,17.71,33.1,12.21,16919.589844,4527.509765999999,1981.599976,26420.669922,6779.299805,15449.790038999998,25122.949219,58449.0,11512.47168,816.719971,72.5,60.98,64.17,30.12,,80.31,86.74,52.53,124.02,102.610001,0.59796,0.74844,0.9067,1.08903,172.89999999999972,173.16095238095218,171.72698448840688,172.63954528168662,0.9125607932797379,2.3830621609943026,177.92707670294078,168.39482805896358,173.88799859264873,172.96,5.153060353890898
2014-08-20,174.03,57.64,32.54,49.8,14.81,27.93,17.65,33.04,11.78,16979.130859,4526.47998,1986.51001,26314.289063,6755.5,15454.450195,25159.759766,58878.0,11467.774414,815.599976,72.31,60.92,64.0,30.09,,80.2,86.51,52.51,124.02,102.910004,0.60163,0.75064,0.9092,1.09401,173.12428571428543,173.11380952380932,171.8975782300064,172.85346139219638,0.9558831621899913,2.228516794926198,177.5708431136617,168.65677593395694,173.98266619754955,173.03,5.153464989868557
2014-08-21,175.15,58.5,33.03,51.07,14.79,28.44,17.94,33.36,11.76,17039.490234,4532.100098,1992.369995,26360.109375,6777.700195,15586.200195,24994.099609,58992.0,11499.642578,822.97998,72.72,60.94,64.06,30.09,,80.2,86.67,52.55,123.99,103.70099599999999,0.6024,0.75412,0.91349,1.0967,173.5271428571426,173.03428571428552,172.13849836111706,173.20677502416618,1.0682766630491187,2.1537485070416054,177.34178272836874,168.7267887002023,174.76088873251652,174.15,5.159916996812011
2014-08-22,175.47,58.49,33.47,50.93,14.89,28.06,17.68,33.29,11.47,17001.220703,4538.549805,1988.400024,26419.550781,6775.299805,15539.19043,25112.230469,58407.0,11503.259766,817.880005,72.99,60.92,64.01,30.06,,80.16,86.67,52.59,123.78,103.84899899999999,0.60314,0.75305,0.9116,1.09456,173.96999999999974,172.99666666666647,172.38527626029355,173.55496348198676,1.1696872216932093,2.158123636769669,177.31291394020582,168.68041939312712,175.23362957750552,174.47,5.16175280709181
2014-08-25,177.87,59.34,34.2,51.63,15.1,28.4,17.85,33.89,11.7,17076.869141,4557.350098,1997.920044,26437.019531,,15613.25,25166.910156,59735.0,11502.912109,831.289978,73.3,60.9,64.03,30.06,,80.16,86.71,52.64,124.17,104.20099599999999,0.60416,0.75765,0.91661,1.09689,174.70428571428542,173.1142857142855,172.79155209286438,174.21881525398882,1.4272631611244435,2.337303608412846,177.7888929311112,168.4396784974598,176.99120985916852,176.87,5.175414999446702
2014-08-26,177.9,59.74,34.4,52.13,15.04,28.76,17.96,34.55,11.63,17106.699219,4570.6401369999985,2000.02002,26442.810547,6822.799805,15521.219727000005,25074.5,59821.0,11590.676758,838.9400019999997,73.14,60.92,64.01,30.06,,80.16,86.79,52.6,124.26,104.07,0.60349,0.75821,0.916,1.0993,175.56142857142828,173.20714285714266,173.1699556415411,174.78515136875978,1.6151957272186905,2.5257254820212074,178.25859382118506,168.15569189310025,177.59706995305615,176.9,5.17558460116574
2014-08-27,177.81,59.59,34.13,51.86,15.1,28.67,18.02,35.08,11.78,17122.009766,4569.620117,2000.119995,26560.150391,6830.700195,15534.820313,24918.75,60951.0,11593.604492,839.7800289999999,73.62,60.95,64.08,30.06,,80.23,86.97,52.62,124.14,104.089996,0.60431,0.7592899999999999,0.91755,1.095,176.02714285714256,173.3152380952379,173.51366263105658,175.2505126966429,1.7368500655863102,2.676838472999676,178.66891504123726,167.96156114923855,177.73902331768537,176.81,5.175075709689998
2014-08-28,177.65,59.16,34.06,51.39,14.98,28.13,17.93,34.4,12.05,17079.570313,4557.700195,1996.73999,26638.109375,6805.799805,15459.860352000005,24741.0,60291.0,11554.020508,834.849976,73.96,60.96,64.21,30.13,,80.25,87.08,52.62,124.11,103.877998,0.60327,0.7581,0.91496,1.08675,176.55428571428544,173.40523809523788,173.82005799171907,175.61966458946708,1.79960659774801,2.854008446121205,179.11325498748027,167.69722120299548,177.67967443922848,176.65,5.174170373805154
2014-08-29,179.11,59.45,34.31,51.65,15.0,28.24,17.94,34.31,12.09,17098.449219,4580.27002,2003.369995,,6819.799805,15424.589844,24742.060547,61288.0,11554.197266,836.929993,73.99,60.98,64.24,31.81,,80.24,87.15,52.68,124.11,103.695999,0.6027899999999999,0.75844,0.91504,1.0855,177.27999999999972,173.70238095238076,174.21190554788805,176.15663926801062,1.9447337201225707,3.017069857713032,179.73652066780681,167.6682412369547,178.63322481307617,178.11,5.182401336950694
2014-09-02,179.77,59.67,34.55,51.96,14.81,28.33,17.85,34.2,12.25,17067.560547,4598.189941,2002.280029,27019.390625,6829.200195,15668.599609,24749.019531,61896.0,11586.930664,837.799988,72.83,60.93,63.92,30.03,,80.05,86.51,52.52,123.72,104.339996,0.60183,0.7615,0.9193,1.0869,177.93999999999969,174.15571428571408,174.6236162480445,176.7125409190859,2.0889246710414113,3.2417017947862536,180.6391178752866,167.67231069614158,179.39107493769208,178.77,5.186100063426998
2014-09-03,179.6,59.7,34.56,52.23,15.12,28.44,17.87,34.98,12.36,17078.279297,4572.560059,2000.719971,27139.939452999995,6873.600098000001,15728.349609,25317.949219,61837.0,11671.915039,844.1300050000001,72.98,60.93,63.93,30.05,,80.09,86.64,52.63,123.36,105.23700000000001,0.60721,0.7615,0.91937,1.093,178.5299999999997,174.53238095238075,174.99223726670786,177.1567653930727,2.164528126364843,3.2378153778523413,181.00801170808543,168.05675019667606,179.530358312564,178.6,5.185148668442399
2014-09-04,180.08,59.71,34.7,52.47,15.18,28.14,17.84,34.87,12.64,17069.580078,4562.290039,1997.650024,27085.929688,6878.0,15676.179688,25297.919922,60800.0,11675.510742,856.580017,72.3,60.94,63.85,30.04,,80.07,86.43,52.56,122.94,104.871002,0.60746,0.7604,0.9178,1.0888,178.84571428571397,175.0399999999998,175.36910858028506,177.60649379413843,2.237385213853372,3.214790653739799,181.4695813074794,168.6104186925202,179.896786104188,179.08,5.187832633372765
2014-09-05,179.75,59.91,34.63,52.3,14.97,27.78,17.76,35.16,12.09,17137.359375,4582.899902,2007.709961,27026.699219,6855.100098000001,15668.679688,25240.150391,60681.0,11634.75293,855.3699949999999,72.05,60.95,63.86,30.04,,80.15,86.37,52.61,122.82,105.582001,0.6137199999999999,0.77323,0.93281,1.0884,179.10999999999967,175.51666666666648,175.6936190558195,177.9362639796556,2.2426449238360817,3.0083005781379764,181.53326782294243,169.50006551039053,179.798928701396,178.75,5.185988181574117
2014-09-08,180.11,59.89,34.86,52.05,14.54,27.48,17.61,34.92,12.66,17111.419922,4592.290039,2001.540039,27319.849608999997,6834.799805,15705.110352000005,25190.449219,59193.0,11591.097656,852.6199949999999,72.13,60.94,63.81,30.11,,80.09,86.23,52.57,122.7,105.18,0.6168100000000001,0.772,0.9311,1.08855,179.43857142857112,176.0409523809522,176.02075838501807,178.27068490586242,2.2499265208443546,3.0290019200362166,182.09895622102465,169.98294854087976,180.006309567132,179.11,5.1880001422371675
2014-09-09,177.4,59.06,33.91,51.26,14.63,27.26,17.53,34.71,13.5,17013.869141,4552.290039,1988.439941,27265.320313,6829.0,15749.150391,,58676.0,11586.025391,848.679993,72.1,60.9,63.71,30.01,,79.98,86.08,52.54,122.1,106.160004,0.62131,0.77573,0.9361,1.0981,179.40285714285685,176.2857142857141,176.12292443057228,178.1367333818836,2.0138089513113187,2.9042439001542246,182.09420208602256,170.47722648540565,178.2687698557107,176.4,5.172754143572691
2014-09-10,179.87,59.22,34.33,51.83,14.95,27.22,17.61,35.29,12.88,17068.710938,4586.52002,1995.689941,27057.410156,6830.100098000001,15788.780272999995,24705.359375,58199.0,11600.262695,848.590027,71.8,60.86,63.61,30.01,,79.92,85.9,52.4,122.04,106.123001,0.62017,0.77268,0.9323,1.09744,179.51142857142824,176.63857142857125,176.4004855838632,178.40338978467074,2.002904200807535,2.825916525754132,182.29040448007953,170.98673837706298,179.33625661857025,178.87,5.186659285005154
2014-09-11,181.0,59.76,34.73,52.23,14.75,27.21,17.55,35.25,12.8,17049.0,4591.810059,1997.449951,26995.86914100001,6799.600098000001,15909.200195,24662.640625,58337.0,11530.522461,847.409973,71.52,60.9,63.58,30.01,,79.91,85.85,52.4,121.92,106.82599599999999,0.61725,0.77417,0.9368,1.0948,179.68714285714253,177.0514285714284,176.7411903554289,178.8028682793368,2.0616779239078937,2.763383652432317,182.57819587629302,171.52466126656378,180.44541887285675,180.0,5.19295685089021
2014-09-12,183.17,60.03,35.01,52.38,15.1,27.09,17.66,35.03,13.31,16987.509766,4567.600098,1985.540039,27061.039063,6807.0,15948.290038999998,24595.320313,56928.0,11553.174805,846.5300289999999,70.75,60.87,63.47,29.94,,79.84,85.53,52.28,121.83,107.105003,0.61531,0.77378,0.936,1.10361,180.19714285714255,177.5657142857141,177.21739847724896,179.47473469790037,2.2573362206514105,2.842483856363634,183.25068199844137,171.88074657298685,182.26180629095225,182.17,5.2049403170427375
2014-09-15,183.98,59.94,35.21,52.31,15.09,27.06,17.51,34.92,14.12,17031.140625,4518.899902,1984.130005,26816.560547,6804.200195,,24356.990234,57949.0,11540.624023,846.3800050000001,70.88,60.92,63.55,30.03,,79.91,85.57,52.37,121.65,107.33000200000001,0.6150800000000001,0.7716,0.93372,1.1087200000000001,180.75428571428543,178.10142857142841,177.71833192337868,180.16785243668494,2.449520513306254,2.8043148614427666,183.71005829431394,172.4927988485429,183.40726876365076,182.98,5.209376857251389
2014-09-16,184.04,59.99,35.11,52.36,15.1,27.3,17.55,34.96,12.73,17131.970703,4552.759765999999,1998.97998,26492.509766,6792.200195,15911.530272999995,24136.009766,59115.0,11524.100586,843.2199710000001,70.61,60.93,63.58,30.03,,79.97,85.58,52.34,121.71,107.13799999999999,0.6161800000000001,0.77281,0.93555,1.10496,181.36714285714257,178.67952380952363,178.18660363275805,180.76356744642572,2.5769638136676747,2.9171478500327495,184.51381950958913,172.84522810945813,183.82908958788357,183.04,5.209704708191433
2014-09-17,184.82,60.31,35.56,52.39,15.22,27.21,17.58,35.06,12.65,17156.849609,4562.189941,2001.569946,26631.289063,6780.899901999999,15888.669922,24376.410156,59108.0,11519.365234,845.820007,70.55,60.87,63.45,30.06,,79.86,85.37,52.27,121.92,107.150002,0.61478,0.77166,0.9327,1.0973,182.0399999999997,179.16857142857125,178.67796632662785,181.38763399312947,2.709667666501616,2.9623530831885665,185.09327759494838,173.24386526219413,184.48969652929452,183.82,5.213957017929963
2014-09-18,187.89,61.32,36.13,53.66,15.53,27.76,17.76,35.78,12.03,17265.990234,4593.430176,2011.359985,27112.210938,6819.299805,16067.570313,24168.720703,58374.0,11567.50293,852.4500119999999,70.69,60.88,63.4,29.95,,79.85,85.4,52.3,122.01,108.515999,0.6147,0.7782100000000001,0.94229,1.10086,183.5385714285711,179.83190476190458,179.36033919132205,182.38799799418646,3.0276588028644085,3.2409348878635744,186.31377453763173,173.35003498617743,186.75656550976484,186.89,5.230520208482211
2014-09-19,186.2,61.11,35.76,53.48,15.38,27.7,17.68,36.01,12.11,17279.740234,4579.790039,2010.400024,27090.419922000005,6837.899901999999,16321.169922,24306.160156,57789.0,11612.172852,853.409973,71.44,60.86,63.48,29.95,,79.91,85.62,52.41,122.22,108.800003,0.60838,0.77399,0.93435,1.09419,184.4428571428568,180.41142857142836,179.8669807327056,182.9744598412347,3.1074791085291054,3.290222316917123,186.9918732052626,173.8309839375941,186.38552183658828,185.2,5.221436322212079
